alpha,CL,CD,CM
-3.0,-0.38410228665961715,0.020890980688701353,-0.054077421372984366
-2.8461538461538463,-0.5735007268600825,0.026636930451126587,0.013092284799025756
-2.6923076923076925,-0.5510172434833296,0.023446244287078043,0.009059302680151217
-2.5384615384615383,-0.5173071787794539,0.0197614081782675,0.0012549527929554293
-2.3846153846153846,-0.4701336966233382,0.015825122757287254,-0.010073764022605753
-2.230769230769231,-0.40857070318551375,0.012684311463744838,-0.021574673642638723
-2.0769230769230766,-0.35462432206241795,0.012641579626382952,-0.021468818128288374
-1.923076923076923,-0.3205928894413431,0.01267308289258967,-0.019402734223725848
-1.7692307692307692,-0.26731546656431887,0.011382842682857918,-0.021933542403248588
-1.6153846153846154,-0.22657509075874904,0.010214054527113556,-0.025746016470612275
-1.4615384615384615,-0.1872669945268908,0.009310176086027223,-0.029374433031120716
-1.3076923076923075,-0.15267931930101247,0.00856743051393543,-0.03253254815432723
-1.1538461538461537,-0.11517047150059864,0.008154082717435684,-0.03546616517638619
-1.0,-0.09015105348840252,0.00782809886035562,-0.037956086867391034
-0.8461538461538458,-0.06758609091495686,0.0076759614437052065,-0.03998458713950658
-0.6923076923076921,0.004112179566291944,0.007678812436784459,-0.044801674621774916
-0.5384615384615383,0.040830645056508505,0.007675423965752838,-0.04728610898544678
-0.3846153846153846,0.07709280045040962,0.007716678588420331,-0.04962313722478667
-0.23076923076923084,0.11304324270960842,0.007783394591893125,-0.05184880129856393
-0.07692307692307665,0.14870764657100505,0.007872054039187212,-0.05392589448746254
0.0769230769230771,0.1840701420942965,0.00798044166455677,-0.05579821664797061
0.23076923076923084,0.2191438866831437,0.008107535700691743,-0.05741461704283112
0.384615384615385,0.2539471824297716,0.008254973015083409,-0.05873021634442581
0.5384615384615388,0.28864396596712744,0.008425826845806965,-0.059689353607400304
0.6923076923076925,0.32344219772662536,0.008631151884884737,-0.06029471383316375
0.8461538461538463,0.35994612232957285,0.008865776365682152,-0.06073587185694467
1.0,0.399181262142527,0.00902911156869387,-0.060635999238960785
1.1538461538461542,0.4109968943312896,0.010111651395537574,-0.061924637616192595
1.3076923076923084,0.47071354825858347,0.010070497991848877,-0.0591278555642473
1.4615384615384617,0.5605068314425921,0.01063258988424964,-0.06429629717911929
1.6153846153846159,0.6010334884306431,0.012924299740149863,-0.0733345455627139
1.7692307692307692,0.6479834899500011,0.016010655839396943,-0.08589042087126719
1.9230769230769234,0.6995673203695394,0.020508616925112286,-0.10011834128429327
2.0769230769230775,0.7204188748306959,0.023615015724761712,-0.10356795124024029
2.230769230769231,0.7380696025747613,0.026656357244235557,-0.10583750028978538
2.384615384615385,0.7538004395067582,0.02967844550668482,-0.10743698204198461
2.5384615384615383,0.7684201151174792,0.03271798921149384,-0.10869144801364093
2.6923076923076925,0.7821188853155233,0.03577666325094863,-0.10966528998585047
2.8461538461538467,0.7954383999444855,0.03888719935107997,-0.11058292332279746
3.0,0.8078372134298741,0.04200044959062746,-0.11119286842115181
