alpha,CL,CD,CM
-3.0,-0.3888147102373465,0.02054840742933938,-0.055629635703204304
-2.8461538461538463,-0.5783963808987069,0.026638367312757236,0.01467122305047809
-2.6923076923076925,-0.5552171155212317,0.023367244452274134,0.010305490674226012
-2.5384615384615383,-0.5198190195027068,0.01953449350248498,0.0017857479466064793
-2.3846153846153846,-0.4701852331066244,0.015433654430691461,-0.010446303109032072
-2.230769230769231,-0.40685823931340354,0.012218270405131532,-0.022460050212773745
-2.0769230769230766,-0.35403153146225513,0.011583133359394017,-0.024573222209626322
-1.923076923076923,-0.3236646771770229,0.011675585635669219,-0.022579727883741744
-1.7692307692307692,-0.2640844644115602,0.010910816834273208,-0.023144619637276615
-1.6153846153846154,-0.22302123904319268,0.009751710311805202,-0.027035529999322648
-1.4615384615384615,-0.1833067966359963,0.008864510898636766,-0.030743105416619298
-1.3076923076923075,-0.14413595863576253,0.008236973141882167,-0.03413564146555289
-1.1538461538461537,-0.11317617403050739,0.007760231869180901,-0.03687057372862047
-1.0,-0.08391929529640885,0.007464909545147277,-0.03946531417249039
-0.8461538461538458,-0.028288103649341628,0.007358815177863341,-0.04365892116465585
-0.6923076923076921,0.009209760720513655,0.007301123614818168,-0.046377760937160874
-0.5384615384615383,0.04614981119839465,0.007307402877324964,-0.048909242662209564
-0.3846153846153846,0.08264141999913518,0.007357124810481586,-0.051298684383078476
-0.23076923076923084,0.11882144534702563,0.007431640497512749,-0.05357502901120841
-0.07692307692307665,0.15470497297527452,0.007527436169715019,-0.05569523440302732
0.0769230769230771,0.1902802348400077,0.007641827068540264,-0.05760242120367754
0.23076923076923084,0.2255687391403906,0.007773064135761321,-0.05924646001321391
0.384615384615385,0.2606045904157881,0.007921383644335553,-0.060581876145214604
0.5384615384615388,0.29549787196919286,0.008092175156446453,-0.061536475613780214
0.6923076923076925,0.33071062530575623,0.008292475552188285,-0.06218977747753155
0.8461538461538463,0.36761163435898153,0.008527427908286579,-0.06255128029737865
1.0,0.40174199382883713,0.008877982173195754,-0.06277793125652564
1.1538461538461542,0.41522838232033826,0.009789010432844912,-0.06392491646881195
1.3076923076923084,0.5039877121534806,0.008948575187363477,-0.05734171267167945
1.4615384615384617,0.5186882713026224,0.010487322229835432,-0.05957958188281695
1.6153846153846159,0.6367222695344356,0.013630656554943927,-0.08572842403078895
1.7692307692307692,0.6825387148066546,0.017468275767252912,-0.09867848777334047
1.9230769230769234,0.7078256820602122,0.020707779602604687,-0.1038003261337886
2.0769230769230775,0.727949426042658,0.02380778938064994,-0.10697725415720254
2.230769230769231,0.745177760919598,0.026846032260058,-0.10908789813080806
2.384615384615385,0.7607286143667024,0.029874329316429384,-0.1106247032223757
2.5384615384615383,0.7751795133861243,0.032915438653219324,-0.11181739531452788
2.6923076923076925,0.7888477037825243,0.035983731162610416,-0.11278666293530269
2.8461538461538467,0.8019603330745401,0.03908973119891777,-0.11361930792009582
3.0,0.8146872627220036,0.042239826443952334,-0.11438362573246956
