alpha,CL,CD,CM
-3.0,-0.4707244947018191,0.019686264599091906,-0.02749007941512579
-2.8461538461538463,-0.5817019194201773,0.026650794921904836,0.015749216945319118
-2.6923076923076925,-0.5580894032450981,0.02332552075538172,0.011165521704271864
-2.5384615384615383,-0.5214165688998215,0.019384046209951395,0.002111775335019024
-2.3846153846153846,-0.47005583479990565,0.01517086051492454,-0.01074565639267873
-2.230769230769231,-0.4081274789357544,0.01193811906433382,-0.022702682264113982
-2.0769230769230766,-0.3609126054695175,0.010634974264679088,-0.026934604299742173
-1.923076923076923,-0.34459362014762285,0.00925090251236089,-0.029223705555557443
-1.7692307692307692,-0.26195487276713375,0.010601005913947635,-0.023950332203690756
-1.6153846153846154,-0.2206901906147515,0.009448539366340073,-0.0278908837776831
-1.4615384615384615,-0.18079024956605125,0.008570856157635262,-0.03163574442539119
-1.3076923076923075,-0.14143012557959783,0.00795659589266441,-0.035061535375138696
-1.1538461538461537,-0.10242624688875276,0.0075175628244753745,-0.03840818122296307
-1.0,-0.07579747896188246,0.007207056227308019,-0.04098236843173348
-0.8461538461538458,-0.05021048722689786,0.007045011772325945,-0.043099059714032655
-0.6923076923076921,0.01258832823932429,0.007056969990873622,-0.047420817739876525
-0.5384615384615383,0.049676062698543806,0.0070698198738185294,-0.049984944281891076
-0.3846153846153846,0.08631572121758689,0.007125279457518607,-0.05240900250525721
-0.23076923076923084,0.12264282343151711,0.007205195957551341,-0.05471805260071113
-0.07692307692307665,0.15866904143429414,0.00730584642604584,-0.056866323386581985
0.0769230769230771,0.1943832498279081,0.007424230584779208,-0.058796007981785
0.23076923076923084,0.2298127876157125,0.0075579059131782025,-0.060457860690704475
0.384615384615385,0.2647682720073389,0.007706531659475166,-0.06181363255677185
0.5384615384615388,0.30005088904258825,0.007875957535872839,-0.06276814701180099
0.6923076923076925,0.3354901671464566,0.008074615489117113,-0.06343388337701766
0.8461538461538463,0.3726891611783653,0.008311061630941035,-0.06373158939972444
1.0,0.3944171406917818,0.008973016543927976,-0.06459919401420165
1.1538461538461542,0.4166305256601041,0.009780528484898491,-0.06604181906465435
1.3076923076923084,0.5120803882612404,0.008718684914984209,-0.05905907638712634
1.4615384615384617,0.5373990927138479,0.010278732119366725,-0.06212298656337791
1.6153846153846159,0.6493406067379703,0.013925451850662417,-0.09086424113913272
1.7692307692307692,0.6886322115669308,0.01761404112117539,-0.10135383804477661
1.9230769230769234,0.7130472207680221,0.02084139275838608,-0.10615189329321247
2.0769230769230775,0.7328333071523714,0.023943926342654395,-0.10920289720274602
2.230769230769231,0.7503389974406643,0.02700524636541493,-0.11145569642391909
2.384615384615385,0.7653451828519786,0.030018849177036917,-0.11275452425597444
2.5384615384615383,0.7796572681274038,0.033056145265318755,-0.11389692895142475
2.6923076923076925,0.7933431499604927,0.03613145813142131,-0.11488042325180071
2.8461538461538467,0.8064155045655396,0.03924470976166732,-0.11570025205528334
3.0,0.8191851172583999,0.042405173359646775,-0.11648787848736422
