...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.57, End:  52.29
         0.00000000,         46.01877002
         0.02564103,          1.98900299
         0.05128205,          3.59586087
         0.07692308,          4.59885149
         0.10256410,          5.21043806
         0.12820513,          6.77360421
         0.15384615,         12.47618452
         0.17948718,         15.10985393
         0.20512821,         16.85609474
         0.23076923,         17.85127120
         0.25641026,         17.78964955
         0.28205128,         17.81659921
         0.30769231,         18.69283969
         0.33333333,         21.04037601
         0.35897436,         25.03328655
         0.38461538,         29.90509130
         0.41025641,         32.96351081
         0.43589744,         35.58706847
         0.46153846,         37.93108361
         0.48717949,         39.69775046
         0.51282051,         40.75500527
         0.53846154,         40.25321101
         0.56410256,         39.25695292
         0.58974359,         26.70078036
         0.61538462,         24.89915074
         0.64102564,         22.40362899
         0.66666667,         15.33276385
         0.69230769,         12.39636757
         0.71794872,         11.04030638
         0.74358974,         10.81302669
         0.76923077,         10.62773571
         0.79487179,          9.80202512
         0.82051282,          8.54484403
         0.84615385,          8.52495035
         0.87179487,          4.41120330
         0.89743590,          5.69050575
         0.92307692,          2.34147465
         0.94871795,          1.03745214
         0.97435897,          0.26997784
         1.00000000,          0.00000030

Theta:  36.00, Start:   0.46, End:  52.15
         0.00000000,         53.30388027
         0.02564103,          2.18572432
         0.05128205,          3.55158628
         0.07692308,          4.59851359
         0.10256410,          5.53966436
         0.12820513,          6.75588417
         0.15384615,         10.43805784
         0.17948718,         14.47437924
         0.20512821,         16.28983589
         0.23076923,         17.27663289
         0.25641026,         17.86397326
         0.28205128,         18.79812896
         0.30769231,         20.63930165
         0.33333333,         23.12471254
         0.35897436,         27.46634817
         0.38461538,         31.75208080
         0.41025641,         34.09208476
         0.43589744,         35.98210570
         0.46153846,         37.35983862
         0.48717949,         38.37120154
         0.51282051,         38.80215438
         0.53846154,         37.68845948
         0.56410256,         34.39943027
         0.58974359,         15.21351262
         0.61538462,         15.10158902
         0.64102564,         25.30448283
         0.66666667,         23.61434990
         0.69230769,         21.69164877
         0.71794872,         11.82456727
         0.74358974,         11.38794405
         0.76923077,          9.06404000
         0.79487179,         11.68603716
         0.82051282,          8.08377634
         0.84615385,          7.61660608
         0.87179487,          4.12021489
         0.89743590,          5.53285209
         0.92307692,          2.50438129
         0.94871795,          0.75144335
         0.97435897,          0.32845887
         1.00000000,          0.00000139

Theta:  72.00, Start:   0.18, End:  51.89
         0.00000000,         39.12585201
         0.02564103,          2.06225901
         0.05128205,          3.47917073
         0.07692308,          4.62809143
         0.10256410,          5.82737029
         0.12820513,          6.76975241
         0.15384615,          8.18987248
         0.17948718,         10.89078964
         0.20512821,         13.54940865
         0.23076923,         16.10284890
         0.25641026,         18.47557806
         0.28205128,         22.10904539
         0.30769231,         25.82469501
         0.33333333,         29.14699286
         0.35897436,         32.21735964
         0.38461538,         34.32863729
         0.41025641,         35.01905462
         0.43589744,         35.73181595
         0.46153846,         36.22215047
         0.48717949,         36.44308726
         0.51282051,         36.27902195
         0.53846154,         35.35250208
         0.56410256,         29.89165389
         0.58974359,         20.87909975
         0.61538462,         18.01361694
         0.64102564,         17.84127200
         0.66666667,         17.62178673
         0.69230769,         14.87037209
         0.71794872,         15.19687055
         0.74358974,         13.45716225
         0.76923077,          8.61820666
         0.79487179,          8.53011600
         0.82051282,          5.63560706
         0.84615385,          7.13770795
         0.87179487,          7.06191998
         0.89743590,          6.09607079
         0.92307692,          3.81011131
         0.94871795,          0.78211889
         0.97435897,          0.18623091
         1.00000000,          0.00000014

Theta: 108.00, Start:  -0.62, End:  51.54
         0.00000000,         37.24086108
         0.02564103,          1.35618745
         0.05128205,          3.02919702
         0.07692308,          4.41493508
         0.10256410,          5.47821652
         0.12820513,          6.27562844
         0.15384615,          7.65307938
         0.17948718,          8.22729077
         0.20512821,          9.75259425
         0.23076923,         12.24361265
         0.25641026,         17.22953961
         0.28205128,         22.76024475
         0.30769231,         27.99505161
         0.33333333,         32.62150272
         0.35897436,         35.28550685
         0.38461538,         35.78095567
         0.41025641,         36.00897438
         0.43589744,         36.35423565
         0.46153846,         36.60138897
         0.48717949,         36.53495082
         0.51282051,         36.23860235
         0.53846154,         35.41938117
         0.56410256,         31.58482831
         0.58974359,         18.94043961
         0.61538462,         18.87792648
         0.64102564,         19.41810495
         0.66666667,         18.11283198
         0.69230769,         13.90136289
         0.71794872,         14.73488813
         0.74358974,         12.76007827
         0.76923077,         11.30156092
         0.79487179,          7.65371625
         0.82051282,          5.74282613
         0.84615385,          4.82480739
         0.87179487,          7.50155310
         0.89743590,          7.36567941
         0.92307692,          4.91576325
         0.94871795,          1.08974897
         0.97435897,          0.21332533
         1.00000000,          0.00000013

Theta: 144.00, Start:  -1.63, End:  51.24
         0.00000000,         81.91876572
         0.02564103,         13.69393065
         0.05128205,          2.26209842
         0.07692308,          3.76061173
         0.10256410,          4.96448851
         0.12820513,          5.73660799
         0.15384615,          6.25424412
         0.17948718,          7.49437525
         0.20512821,          8.18498721
         0.23076923,          9.65973772
         0.25641026,         14.06949194
         0.28205128,         20.48561012
         0.30769231,         26.11317366
         0.33333333,         30.83153575
         0.35897436,         34.20559054
         0.38461538,         36.68096069
         0.41025641,         37.88818239
         0.43589744,         38.74027645
         0.46153846,         39.01244736
         0.48717949,         38.60805312
         0.51282051,         37.79371352
         0.53846154,         36.48523050
         0.56410256,         33.49963673
         0.58974359,         18.88949846
         0.61538462,         16.54432321
         0.64102564,         17.88245691
         0.66666667,         13.93649587
         0.69230769,         12.36501889
         0.71794872,         12.49375427
         0.74358974,          9.74496958
         0.76923077,          8.93701450
         0.79487179,          9.55540225
         0.82051282,          7.56836736
         0.84615385,          7.53217195
         0.87179487,          6.65539946
         0.89743590,          4.47918821
         0.92307692,          2.41299154
         0.94871795,          0.53824604
         0.97435897,          0.22748565
         1.00000000,          0.00000128

Theta: 180.00, Start:  -2.01, End:  51.16
         0.00000000,        169.79459109
         0.02564103,        149.51908333
         0.05128205,          1.95031096
         0.07692308,          3.54633817
         0.10256410,          4.78462889
         0.12820513,          5.51220945
         0.15384615,          5.99914014
         0.17948718,          6.46499514
         0.20512821,          8.25666537
         0.23076923,          9.34086271
         0.25641026,         12.38001147
         0.28205128,         20.15339886
         0.30769231,         25.43256753
         0.33333333,         29.36949131
         0.35897436,         32.90969908
         0.38461538,         36.10160727
         0.41025641,         38.82978985
         0.43589744,         40.30096807
         0.46153846,         40.61054069
         0.48717949,         39.78120597
         0.51282051,         38.54109672
         0.53846154,         36.84588549
         0.56410256,         35.23091277
         0.58974359,         32.17192878
         0.61538462,         22.04654442
         0.64102564,         18.72454922
         0.66666667,         12.12172442
         0.69230769,         10.96707192
         0.71794872,         10.22866522
         0.74358974,          9.03103842
         0.76923077,          9.46732790
         0.79487179,          8.81916451
         0.82051282,          6.89423739
         0.84615385,          7.63864367
         0.87179487,          4.75767054
         0.89743590,          4.50023687
         0.92307692,          2.09770841
         0.94871795,          1.03096330
         0.97435897,          0.26803309
         1.00000000,          0.00000029

Theta: 216.00, Start:  -1.63, End:  51.24
         0.00000000,        192.81318789
         0.02564103,         44.75006093
         0.05128205,          2.26461050
         0.07692308,          3.76118744
         0.10256410,          4.98018924
         0.12820513,          5.70539188
         0.15384615,          6.18100788
         0.17948718,          7.46701638
         0.20512821,          8.12505857
         0.23076923,          9.70806076
         0.25641026,         14.12988323
         0.28205128,         20.49131991
         0.30769231,         26.16489769
         0.33333333,         30.83153575
         0.35897436,         34.20559054
         0.38461538,         36.68096069
         0.41025641,         37.88818239
         0.43589744,         38.74027645
         0.46153846,         39.01244736
         0.48717949,         38.60805312
         0.51282051,         37.79371352
         0.53846154,         36.48523050
         0.56410256,         33.03141887
         0.58974359,         23.97390921
         0.61538462,         23.05723595
         0.64102564,         22.72790586
         0.66666667,         22.36415687
         0.69230769,         17.71905263
         0.71794872,         16.41435433
         0.74358974,          9.74587331
         0.76923077,          9.46420514
         0.79487179,          8.79524452
         0.82051282,          6.62951449
         0.84615385,          7.44305689
         0.87179487,          9.05146539
         0.89743590,          8.42402518
         0.92307692,          2.58505821
         0.94871795,          0.68309775
         0.97435897,          0.24115743
         1.00000000,          0.00000128

Theta: 252.00, Start:  -0.62, End:  51.54
         0.00000000,        142.18212180
         0.02564103,          1.39208590
         0.05128205,          3.02920795
         0.07692308,          4.41921000
         0.10256410,          5.50490093
         0.12820513,          6.08583131
         0.15384615,          7.66775438
         0.17948718,          8.24429166
         0.20512821,          9.76284217
         0.23076923,         12.18311784
         0.25641026,         17.16301426
         0.28205128,         22.72025177
         0.30769231,         28.00369562
         0.33333333,         32.62150272
         0.35897436,         35.28550685
         0.38461538,         35.78095567
         0.41025641,         36.00897438
         0.43589744,         36.35423565
         0.46153846,         36.60138897
         0.48717949,         36.53495082
         0.51282051,         36.23860235
         0.53846154,         35.41938117
         0.56410256,         31.65325711
         0.58974359,         24.79224677
         0.61538462,         19.97367168
         0.64102564,         20.64159286
         0.66666667,         17.31857383
         0.69230769,         15.85167429
         0.71794872,         15.19951312
         0.74358974,         12.54867797
         0.76923077,          8.83562097
         0.79487179,          7.26445562
         0.82051282,          5.30360678
         0.84615385,          6.54656204
         0.87179487,          6.64700865
         0.89743590,          5.67898272
         0.92307692,          3.46786094
         0.94871795,          1.30886791
         0.97435897,          0.18838864
         1.00000000,          0.00000013

Theta: 288.00, Start:   0.18, End:  51.89
         0.00000000,         10.42724248
         0.02564103,          2.03533318
         0.05128205,          3.47061599
         0.07692308,          4.62576266
         0.10256410,          5.80236262
         0.12820513,          6.72293788
         0.15384615,          8.20387693
         0.17948718,         10.90325856
         0.20512821,         13.55052835
         0.23076923,         15.95734271
         0.25641026,         18.53789873
         0.28205128,         22.10117255
         0.30769231,         25.81352891
         0.33333333,         29.14699286
         0.35897436,         32.21735964
         0.38461538,         34.32863729
         0.41025641,         35.01905462
         0.43589744,         35.73181595
         0.46153846,         36.22215047
         0.48717949,         36.44308727
         0.51282051,         36.27902195
         0.53846154,         35.48604582
         0.56410256,         32.18678624
         0.58974359,         18.70606623
         0.61538462,         16.78169459
         0.64102564,         17.63579711
         0.66666667,         18.45521617
         0.69230769,         16.14920435
         0.71794872,         14.61803088
         0.74358974,         13.30313677
         0.76923077,         10.42141378
         0.79487179,          9.30298339
         0.82051282,          9.02227757
         0.84615385,          7.88571925
         0.87179487,          6.81608027
         0.89743590,          7.12492770
         0.92307692,          4.26160838
         0.94871795,          1.01090251
         0.97435897,          0.20230820
         1.00000000,          0.00000014

Theta: 324.00, Start:   0.46, End:  52.15
         0.00000000,         22.16307766
         0.02564103,          2.15581094
         0.05128205,          3.54498686
         0.07692308,          4.59912823
         0.10256410,          5.58730749
         0.12820513,          6.77855781
         0.15384615,         10.49032116
         0.17948718,         14.37838698
         0.20512821,         16.41013370
         0.23076923,         17.22427026
         0.25641026,         17.64617248
         0.28205128,         18.76005043
         0.30769231,         20.61469073
         0.33333333,         23.07624510
         0.35897436,         27.46634817
         0.38461538,         31.75208080
         0.41025641,         34.09208476
         0.43589744,         35.98210570
         0.46153846,         37.35983862
         0.48717949,         38.37120154
         0.51282051,         38.80215438
         0.53846154,         37.23181285
         0.56410256,         35.64236596
         0.58974359,         24.65060275
         0.61538462,         22.23760440
         0.64102564,         16.20951876
         0.66666667,         18.29430191
         0.69230769,         12.29369923
         0.71794872,         10.96338574
         0.74358974,          8.49645437
         0.76923077,          8.97731746
         0.79487179,          8.90291753
         0.82051282,          8.40171505
         0.84615385,          6.44668245
         0.87179487,          5.75581230
         0.89743590,          3.93023281
         0.92307692,          2.15453354
         0.94871795,          0.47197830
         0.97435897,          0.23663772
         1.00000000,          0.00000139

CDWave:         12.94750142 
Mach:          1.80000000 
Set Name: All 
