...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.71, End:  10.73
         0.00000000,          0.00009934
         0.05263158,          0.47924042
         0.10526316,          0.81979622
         0.15789474,          1.06776358
         0.21052632,          1.19572393
         0.26315789,          1.30417337
         0.31578947,          1.76829399
         0.36842105,          2.27651982
         0.42105263,          2.70561517
         0.47368421,          2.90265940
         0.52631579,          2.56880978
         0.57894737,          1.62364808
         0.63157895,          1.18187074
         0.68421053,          1.01902562
         0.73684211,          0.79961611
         0.78947368,          0.83251354
         0.84210526,          0.70572931
         0.89473684,          0.27221055
         0.94736842,          0.05485340
         1.00000000,          0.00000042

Theta:  20.00, Start:   0.67, End:  10.68
         0.00000000,          0.00010384
         0.05263158,          0.47757957
         0.10526316,          0.81829510
         0.15789474,          1.06722371
         0.21052632,          1.19889732
         0.26315789,          1.68349989
         0.31578947,          2.36413140
         0.36842105,          2.44473941
         0.42105263,          2.22535542
         0.47368421,          2.00296185
         0.52631579,          1.86187946
         0.57894737,          1.69536548
         0.63157895,          1.48174847
         0.68421053,          1.32075184
         0.73684211,          1.12338353
         0.78947368,          0.87108839
         0.84210526,          0.55241750
         0.89473684,          0.32155508
         0.94736842,          0.09940108
         1.00000000,          0.00000042

Theta:  40.00, Start:   0.54, End:  11.15
         0.00000000,          0.00012453
         0.05263158,          0.49553838
         0.10526316,          0.90400198
         0.15789474,          1.51214201
         0.21052632,          2.01175209
         0.26315789,          2.02270127
         0.31578947,          1.90187058
         0.36842105,          1.81026890
         0.42105263,          1.72536824
         0.47368421,          1.66744640
         0.52631579,          1.59166925
         0.57894737,          1.46670875
         0.63157895,          1.33120648
         0.68421053,          1.42091215
         0.73684211,          1.00490844
         0.78947368,          0.64122088
         0.84210526,          0.41972919
         0.89473684,          0.24358442
         0.94736842,          0.06589623
         1.00000000,          0.00000015

Theta:  60.00, Start:  -0.11, End:  12.46
         0.00000000,          0.00000535
         0.05263158,          0.33990942
         0.10526316,          0.99965746
         0.15789474,          1.55522755
         0.21052632,          1.90067739
         0.26315789,          1.79844908
         0.31578947,          1.63172428
         0.36842105,          1.57891019
         0.42105263,          1.60631039
         0.47368421,          1.55716072
         0.52631579,          1.35383707
         0.57894737,          1.33681288
