...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   1.12, End:  11.30
         0.00000000,          0.00025686
         0.05263158,          0.38580043
         0.10526316,          0.68134700
         0.15789474,          0.91095939
         0.21052632,          1.07979481
         0.26315789,          1.19735148
         0.31578947,          1.54317645
         0.36842105,          2.10558360
         0.42105263,          2.57422926
         0.47368421,          2.79374128
         0.52631579,          2.51959183
         0.57894737,          1.57850519
         0.63157895,          1.14243161
         0.68421053,          0.96559977
         0.73684211,          0.75970601
         0.78947368,          0.81251092
         0.84210526,          0.73292022
         0.89473684,          0.30840477
         0.94736842,          0.06409417
         1.00000000,          0.00000073

Theta:  20.00, Start:   1.04, End:  11.71
         0.00000000,          0.00026351
         0.05263158,          0.40153028
         0.10526316,          0.70637916
         0.15789474,          1.17271171
         0.21052632,          1.66829201
         0.26315789,          1.88874775
         0.31578947,          1.82248160
         0.36842105,          1.77092492
         0.42105263,          1.71989914
         0.47368421,          1.68691346
         0.52631579,          1.66349757
         0.57894737,          1.56574603
         0.63157895,          1.36877267
         0.68421053,          1.26741606
         0.73684211,          0.98130838
         0.78947368,          0.68505820
         0.84210526,          0.46619549
         0.89473684,          0.24127878
         0.94736842,          0.04489083
         1.00000000,          0.00000016

Theta:  40.00, Start:  -1.45, End:  14.55
         0.00000000,          0.00000166
         0.05263158,          0.09494096
         0.10526316,          0.15442894
         0.15789474,          0.43243317
         0.21052632,          1.00487266
         0.26315789,          1.42755614
         0.31578947,          1.52589898
         0.36842105,          1.46658922
         0.42105263,          1.47946508
         0.47368421,          1.48147593
         0.52631579,          1.50523161
         0.57894737,          1.38790102
         0.63157895,          0.89699824
         0.68421053,          0.54378106
         0.73684211,          0.32898416
         0.78947368,          0.18336924
         0.84210526,          0.11779154
         0.89473684,          0.06785223
         0.94736842,          0.04334738
         1.00000000,          0.00000009

Theta:  60.00, Start:  -4.25, End:  16.95
         0.00000000,          0.00000505
         0.05263158,          0.07110822
         0.10526316,          0.10875115
         0.15789474,          0.15436396
         0.21052632,          0.20798537
         0.26315789,          0.84341404
         0.31578947,          1.33117683
         0.36842105,          1.39161434
         0.42105263,          1.39445481
         0.47368421,          1.45345747
         0.52631579,          1.36944721
         0.57894737,          1.07364082
         0.63157895,          0.51273918
         0.68421053,          0.25760641
         0.73684211,          0.16731228
         0.78947368,          0.11473521
         0.84210526,          0.07077987
         0.89473684,          0.05410785
         0.94736842,          0.03967216
         1.00000000,          0.00000006

Theta:  80.00, Start:  -5.89, End:  18.08
         0.00000000,          0.00000105
         0.05263158,          0.06398563
         0.10526316,          0.09749951
         0.15789474,          0.13806096
         0.21052632,          0.18567177
         0.26315789,          0.52788103
         0.31578947,          1.20395676
         0.36842105,          1.33857124
         0.42105263,          1.37105915
         0.47368421,          1.46327640
         0.52631579,          1.26298046
         0.57894737,          0.93991216
         0.63157895,          0.36945877
         0.68421053,          0.18131886
         0.73684211,          0.13924046
         0.78947368,          0.08056436
         0.84210526,          0.06225453
         0.89473684,          0.04779697
         0.94736842,          0.03524961
         1.00000000,          0.00000005

Theta: 100.00, Start:  -6.15, End:  17.81
         0.00000000,          0.00000196
         0.05263158,          0.06770516
         0.10526316,          0.10457457
         0.15789474,          0.14945137
         0.21052632,          0.20234938
         0.26315789,          0.66729454
         0.31578947,          1.24161936
         0.36842105,          1.32231394
         0.42105263,          1.40068641
         0.47368421,          1.46245381
         0.52631579,          1.18384496
         0.57894737,          0.72960459
         0.63157895,          0.41773829
         0.68421053,          0.17161976
         0.73684211,          0.13152944
         0.78947368,          0.07490468
         0.84210526,          0.05954655
         0.89473684,          0.04595526
         0.94736842,          0.03412699
         1.00000000,          0.00000005

Theta: 120.00, Start:  -5.02, End:  16.18
         0.00000000,          0.00000168
         0.05263158,          0.08611646
         0.10526316,          0.13833550
         0.15789474,          0.20288393
         0.21052632,          0.49643340
         0.26315789,          1.19348874
         0.31578947,          1.33951641
         0.36842105,          1.34253407
         0.42105263,          1.46517076
         0.47368421,          1.45385248
         0.52631579,          1.16542187
         0.57894737,          0.68392426
         0.63157895,          0.49722281
         0.68421053,          0.25065729
         0.73684211,          0.13984704
         0.78947368,          0.07868951
         0.84210526,          0.06147245
         0.89473684,          0.04779653
         0.94736842,          0.03583052
         1.00000000,          0.00000006

Theta: 140.00, Start:  -2.63, End:  13.37
         0.00000000,          0.00000233
         0.05263158,          0.15156078
         0.10526316,          0.46863008
         0.15789474,          1.12687182
         0.21052632,          1.51979170
         0.26315789,          1.45237821
         0.31578947,          1.41099738
         0.36842105,          1.51850674
         0.42105263,          1.51038845
         0.47368421,          1.37448092
         0.52631579,          1.22348657
         0.57894737,          0.82147995
         0.63157895,          0.57128050
         0.68421053,          0.41294292
         0.73684211,          0.24401202
         0.78947368,          0.16448352
         0.84210526,          0.07457294
         0.89473684,          0.05372020
         0.94736842,          0.03558713
         1.00000000,          0.00000007

Theta: 160.00, Start:  -1.41, End:  11.60
         0.00000000,          0.00026351
         0.05263158,          0.47467051
         0.10526316,          0.81663194
         0.15789474,          1.57788370
         0.21052632,          2.25711065
         0.26315789,          1.91121112
         0.31578947,          1.63379609
         0.36842105,          1.64606525
         0.42105263,          1.53226206
         0.47368421,          1.35896725
         0.52631579,          1.12644261
         0.57894737,          1.06112862
         0.63157895,          0.74753078
         0.68421053,          0.54520542
         0.73684211,          0.35513171
         0.78947368,          0.14890838
         0.84210526,          0.05902528
         0.89473684,          0.04331219
         0.94736842,          0.02232024
         1.00000000,          0.00000006

Theta: 180.00, Start:  -1.49, End:  11.75
         0.00000000,          0.00025686
         0.05263158,          0.48173625
         0.10526316,          0.82699642
         0.15789474,          1.06544126
         0.21052632,          1.56260459
         0.26315789,          2.14073490
         0.31578947,          2.42350614
         0.36842105,          2.18113922
         0.42105263,          1.78970421
         0.47368421,          1.39633619
         0.52631579,          0.89839598
         0.57894737,          0.72192622
         0.63157895,          0.81544796
         0.68421053,          0.42222230
         0.73684211,          0.12375923
         0.78947368,          0.06430114
         0.84210526,          0.05187478
         0.89473684,          0.04078139
         0.94736842,          0.02162788
         1.00000000,          0.00000006

CDWave:          0.00891172 
Mach:          2.19230769 
Set Name: All 
