alpha,CL,CD,CM
-3.0,-0.587761537244878,0.029225065248045145,0.019053444254110607
-2.8461538461538463,-0.594145044462855,0.028553526880696338,0.022947980922833386
-2.6923076923076925,-0.570879948320881,0.02522123450257627,0.018384928740993813
-2.5384615384615383,-0.5379221152530341,0.02148657632354252,0.010605953242920286
-2.3846153846153846,-0.49182353110038524,0.017430262863636366,-0.0008377337969892607
-2.230769230769231,-0.4347584877458447,0.013707910186533483,-0.013594645132743017
-2.0769230769230766,-0.39475708765200024,0.011566968224219909,-0.020996510900266257
-1.923076923076923,-0.3348350194541663,0.010267038839929306,-0.02580360617141871
-1.7692307692307692,-0.3043108001742398,0.010175046796625915,-0.02347213597865999
-1.6153846153846154,-0.24370326583717167,0.011180416883232054,-0.017784923678908937
-1.4615384615384615,-0.19628173146835737,0.010187640496704748,-0.020392132268102416
-1.3076923076923075,-0.1604829850632372,0.009559744718170261,-0.022076599456147334
-1.1538461538461537,-0.13512773903249545,0.008951817678280271,-0.024382709421293686
-1.0,-0.10912006061681616,0.008462990643611433,-0.026669212986539372
-0.8461538461538458,-0.08466529807066159,0.008235868786835182,-0.028036322909791245
-0.6923076923076921,-0.018242078600212975,0.008194816597355166,-0.02920894970377638
-0.5384615384615383,0.0177472151950474,0.00807156872499355,-0.031208438871538118
-0.3846153846153846,0.05341884191160667,0.007994997900480702,-0.03328968415633159
-0.23076923076923084,0.09001404059383351,0.007963868056566018,-0.03542973448860101
-0.07692307692307665,0.12638535730781245,0.007971017522991135,-0.037559186050709695
0.0769230769230771,0.16283118656263282,0.008016081347626887,-0.03962347865737126
0.23076923076923084,0.1993266200418258,0.00809998224778302,-0.04155606187324477
0.384615384615385,0.2322771764808139,0.0083224713144304,-0.043477050836697125
0.5384615384615388,0.2650686269755534,0.008671054031613782,-0.04558343400419103
0.6923076923076925,0.30940570538466455,0.00866757293858413,-0.04595240447272498
0.8461538461538463,0.3501645288373733,0.008956031456425992,-0.04714593727808177
1.0,0.3957501254005089,0.009658449961089713,-0.052030842538350205
1.1538461538461542,0.443938542812281,0.01095961400583865,-0.05992242741363528
1.3076923076923084,0.48900557356480395,0.012870616289256061,-0.06854903657697478
1.4615384615384617,0.5284392958430916,0.015101270297802566,-0.07612089629684732
1.6153846153846159,0.5643360267507186,0.017372352031202798,-0.08233362492464193
1.7692307692307692,0.5921090904049665,0.01922875491003526,-0.0854608508620622
1.9230769230769234,0.604685629328161,0.02131311254365725,-0.08833960993421196
2.0769230769230775,0.6623875453221746,0.023442867080682182,-0.08971482636227524
2.230769230769231,0.6877911326042467,0.026213262776445242,-0.09280364074148864
2.384615384615385,0.7058002134982446,0.028895155825406513,-0.09412984253479789
2.5384615384615383,0.721353373413628,0.031632469662074364,-0.09499418675763367
2.6923076923076925,0.7353302733032938,0.03440040848579247,-0.09552753111437297
2.8461538461538467,0.7484359294278344,0.03721548905109987,-0.09590213527051414
3.0,0.7607869706815412,0.040064883691390954,-0.09614234323666128
