alpha,CL,CD,CM
-3.0,-0.5714944542376837,0.026617913925404448,0.01146048386240865
-2.8461538461538463,-0.6028392244425689,0.028547264506444035,0.02594787218365869
-2.6923076923076925,-0.5786189488369847,0.025097479626825393,0.020929740272439715
-2.5384615384615383,-0.5435368822245631,0.021167243251047463,0.012244875087959982
-2.3846153846153846,-0.494315076410274,0.01687983530152317,-0.00039314978865109736
-2.230769230769231,-0.4347064403175037,0.013007889035975924,-0.013993107112764504
-2.0769230769230766,-0.37589180774071657,0.010621943197623065,-0.023540194076384472
-1.923076923076923,-0.3261483485836465,0.009611202684543343,-0.027955747240868384
-1.7692307692307692,-0.3129732185094177,0.008005459341614951,-0.029040916677824973
-1.6153846153846154,-0.2717728599182293,0.009387540526597769,-0.021495590688312565
-1.4615384615384615,-0.19341319784263122,0.009398827349473815,-0.021486429589174898
-1.3076923076923075,-0.1570924556446446,0.008767749126497677,-0.023257206530626687
-1.1538461538461537,-0.1369897185077379,0.00816082473155638,-0.02569652763976426
-1.0,-0.11464865853250159,0.007726875210192895,-0.027343018195941766
-0.8461538461538458,-0.04900455715912508,0.007599376673325495,-0.028745406915980598
-0.6923076923076921,-0.012865664875796682,0.007404560899328418,-0.030721805209131363
-0.5384615384615383,0.023569329527803193,0.007274468427618997,-0.03283683908255316
-0.3846153846153846,0.06012848489416415,0.00719938989937624,-0.03502273528086287
-0.23076923076923084,0.09684588139072778,0.007170411156675261,-0.037248021200408515
-0.07692307692307665,0.13368925724720254,0.007180710283162307,-0.039464707887018675
0.0769230769230771,0.17064930962982286,0.00722995220184016,-0.041620629286259446
0.23076923076923084,0.2076442602177448,0.007320681634264291,-0.0436370715981487
0.384615384615385,0.24473428505325576,0.007456207576025707,-0.045439752942855224
0.5384615384615388,0.2673414708645062,0.008102461510020543,-0.048025379798938866
0.6923076923076925,0.3197605126324697,0.00787580269996768,-0.04789575069109988
0.8461538461538463,0.36167157878188155,0.008237474191416736,-0.04985224549373162
1.0,0.39727236092929374,0.009134344737570847,-0.054224216523348405
1.1538461538461542,0.4591867507294205,0.010559692552396664,-0.06485857611706772
1.3076923076923084,0.5052281186993041,0.012696229318956021,-0.0742405742312918
1.4615384615384617,0.5448353775021836,0.0150818953717545,-0.08216996566590042
1.6153846153846159,0.5817686984547304,0.0173926943513422,-0.08855770273047239
1.7692307692307692,0.6052987113843176,0.01937449603205311,-0.09149024718186367
1.9230769230769234,0.6209676966637004,0.021780602512960996,-0.09594568019047352
2.0769230769230775,0.6790568835088133,0.023809456275446502,-0.096206902511275
2.230769230769231,0.7030300516499642,0.026601900958044364,-0.09906635034543443
2.384615384615385,0.7202731878651724,0.029306411051329806,-0.10022354124835166
2.5384615384615383,0.735407814277385,0.032060820776414097,-0.10098107541095791
2.6923076923076925,0.7492346294367394,0.03485567214812043,-0.10147809011205194
2.8461538461538467,0.7621551288014882,0.037689131087400574,-0.10180101725101562
3.0,0.7744469972224558,0.04056512413406981,-0.10202260540809015
