 1.0000000    -0.0001178
 0.9973070     0.0003860
 0.9911878     0.0015156
 0.9845792     0.0027126
 0.9778592     0.0039060
 0.9711060     0.0050814
 0.9643404     0.0062351
 0.9575699     0.0073655
 0.9507961     0.0084715
 0.9440182     0.0095524
 0.9372369     0.0106068
 0.9304515     0.0116329
 0.9236623     0.0126292
 0.9168691     0.0135935
 0.9100717     0.0145239
 0.9032700     0.0154187
 0.8964641     0.0162760
 0.8896540     0.0170935
 0.8828396     0.0178688
 0.8760209     0.0186000
 0.8691980     0.0192848
 0.8623708     0.0199217
 0.8555397     0.0205089
 0.8487047     0.0210453
 0.8418657     0.0215303
 0.8350233     0.0219645
 0.8281773     0.0223486
 0.8213281     0.0226850
 0.8144757     0.0229769
 0.8076201     0.0232290
 0.8007614     0.0234476
 0.7938994     0.0236403
 0.7870340     0.0238170
 0.7801667     0.0239860
 0.7732993     0.0241499
 0.7664315     0.0243090
 0.7595634     0.0244641
 0.7526952     0.0246158
 0.7458268     0.0247642
 0.7389583     0.0249094
 0.7320897     0.0250520
 0.7252210     0.0251917
 0.7183524     0.0253286
 0.7114838     0.0254622
 0.7046153     0.0255920
 0.6977469     0.0257175
 0.6908788     0.0258377
 0.6840108     0.0259516
 0.6771431     0.0260580
 0.6702756     0.0261557
 0.6634083     0.0262435
 0.6565408     0.0263208
 0.6496730     0.0263880
 0.6428051     0.0264457
 0.6359370     0.0264941
 0.6290688     0.0265336
 0.6222003     0.0265646
 0.6153318     0.0265873
 0.6084631     0.0266023
 0.6015944     0.0266097
 0.5947255     0.0266100
 0.5878566     0.0266035
 0.5809876     0.0265902
 0.5741185     0.0265706
 0.5672494     0.0265448
 0.5603803     0.0265131
 0.5535111     0.0264758
 0.5466420     0.0264329
 0.5397729     0.0263843
 0.5329040     0.0263298
 0.5260352     0.0262691
 0.5191665     0.0262020
 0.5122979     0.0261283
 0.5054295     0.0260478
 0.4985613     0.0259603
 0.4916929     0.0258658
 0.4848246     0.0257649
 0.4779561     0.0256582
 0.4710875     0.0255465
 0.4642187     0.0254303
 0.4573499     0.0253103
 0.4504811     0.0251869
 0.4436120     0.0250608
 0.4367432     0.0249320
 0.4298745     0.0248001
 0.4230060     0.0246648
 0.4161378     0.0245256
 0.4092698     0.0243819
 0.4024019     0.0242332
 0.3955344     0.0240793
 0.3886671     0.0239195
 0.3817999     0.0237538
 0.3749331     0.0235817
 0.3680664     0.0234031
 0.3612001     0.0232178
 0.3543340     0.0230252
 0.3474682     0.0228254
 0.3406027     0.0226177
 0.3337378     0.0224017
 0.3268731     0.0221768
 0.3200085     0.0219435
 0.3131441     0.0217023
 0.3062797     0.0214537
 0.2994154     0.0211984
 0.2925513     0.0209367
 0.2856874     0.0206690
 0.2788236     0.0203954
 0.2719599     0.0201164
 0.2650965     0.0198318
 0.2582332     0.0195421
 0.2513702     0.0192471
 0.2445073     0.0189470
 0.2376447     0.0186417
 0.2307822     0.0183316
 0.2239199     0.0180165
 0.2170579     0.0176966
 0.2101961     0.0173719
 0.2033345     0.0170425
 0.1964733     0.0167081
 0.1896125     0.0163679
 0.1827524     0.0160213
 0.1758930     0.0156672
 0.1690343     0.0153046
 0.1621764     0.0149325
 0.1553192     0.0145501
 0.1484630     0.0141565
 0.1416078     0.0137507
 0.1347538     0.0133313
 0.1279012     0.0128972
 0.1210498     0.0124471
 0.1141998     0.0119800
 0.1073514     0.0114952
 0.1005044     0.0109919
 0.0936588     0.0104697
 0.0868146     0.0099288
 0.0799716     0.0093699
 0.0731301     0.0087933
 0.0662906     0.0081985
 0.0594540     0.0075827
 0.0526201     0.0069431
 0.0457883     0.0062792
 0.0389590     0.0055909
 0.0321277     0.0048850
 0.0252984     0.0041786
 0.0184877     0.0034443
 0.0117119     0.0026347
 0.0055338     0.0017641
 0.0021388     0.0010637
 0.0006900     0.0006188
 0.0000026     0.0001305
 0.0006928    -0.0003574
 0.0021731    -0.0007579
 0.0056524    -0.0013740
 0.0118781    -0.0021430
 0.0186728    -0.0028239
 0.0255064    -0.0034677
 0.0323454    -0.0041066
 0.0391828    -0.0047541
 0.0460212    -0.0054073
 0.0528598    -0.0060581
 0.0596987    -0.0067037
 0.0665385    -0.0073445
 0.0733791    -0.0079823
 0.0802203    -0.0086190
 0.0870612    -0.0092549
 0.0939018    -0.0098880
 0.1007424    -0.0105167
 0.1075832    -0.0111398
 0.1144246    -0.0117572
 0.1212666    -0.0123687
 0.1281092    -0.0129749
 0.1349523    -0.0135758
 0.1417959    -0.0141720
 0.1486401    -0.0147639
 0.1554846    -0.0153518
 0.1623294    -0.0159354
 0.1691743    -0.0165142
 0.1760195    -0.0170873
 0.1828649    -0.0176538
 0.1897107    -0.0182127
 0.1965568    -0.0187628
 0.2034033    -0.0193029
 0.2102503    -0.0198317
 0.2170980    -0.0203477
 0.2239466    -0.0208504
 0.2307961    -0.0213396
 0.2376465    -0.0218151
 0.2444978    -0.0222767
 0.2513501    -0.0227244
 0.2582033    -0.0231583
 0.2650573    -0.0235782
 0.2719122    -0.0239843
 0.2787679    -0.0243767
 0.2856245    -0.0247555
 0.2924819    -0.0251214
 0.2993401    -0.0254745
 0.3061992    -0.0258156
 0.3130589    -0.0261452
 0.3199194    -0.0264641
 0.3267806    -0.0267730
 0.3336424    -0.0270728
 0.3405047    -0.0273641
 0.3473673    -0.0276470
 0.3542301    -0.0279211
 0.3610933    -0.0281861
 0.3679566    -0.0284418
 0.3748202    -0.0286877
 0.3816841    -0.0289233
 0.3885482    -0.0291484
 0.3954125    -0.0293626
 0.4022771    -0.0295654
 0.4091419    -0.0297566
 0.4160069    -0.0299357
 0.4228722    -0.0301024
 0.4297376    -0.0302565
 0.4366033    -0.0303976
 0.4434691    -0.0305254
 0.4503351    -0.0306397
 0.4572014    -0.0307403
 0.4640677    -0.0308273
 0.4709343    -0.0309005
 0.4778008    -0.0309599
 0.4846675    -0.0310051
 0.4915342    -0.0310362
 0.4984009    -0.0310530
 0.5052676    -0.0310551
 0.5121346    -0.0310432
 0.5190016    -0.0310179
 0.5258688    -0.0309797
 0.5327361    -0.0309292
 0.5396034    -0.0308672
 0.5464708    -0.0307942
 0.5533384    -0.0307110
 0.5602059    -0.0306182
 0.5670731    -0.0305157
 0.5739400    -0.0304028
 0.5808066    -0.0302790
 0.5876727    -0.0301437
 0.5945385    -0.0299963
 0.6014037    -0.0298362
 0.6082685    -0.0296626
 0.6151326    -0.0294751
 0.6219960    -0.0292725
 0.6288587    -0.0290540
 0.6357206    -0.0288187
 0.6425816    -0.0285658
 0.6494417    -0.0282945
 0.6563007    -0.0280038
 0.6631587    -0.0276930
 0.6700155    -0.0273614
 0.6768716    -0.0270092
 0.6837273    -0.0266382
 0.6905826    -0.0262502
 0.6974376    -0.0258471
 0.7042923    -0.0254308
 0.7111467    -0.0250027
 0.7180011    -0.0245649
 0.7248553    -0.0241188
 0.7317095    -0.0236660
 0.7385636    -0.0232077
 0.7454178    -0.0227451
 0.7522720    -0.0222790
 0.7591262    -0.0218103
 0.7659803    -0.0213393
 0.7728342    -0.0208660
 0.7796878    -0.0203903
 0.7865414    -0.0199122
 0.7933933    -0.0194301
 0.8002421    -0.0189372
 0.8070875    -0.0184258
 0.8139296    -0.0178897
 0.8207686    -0.0173251
 0.8276041    -0.0167291
 0.8344366    -0.0161003
 0.8412659    -0.0154386
 0.8480924    -0.0147443
 0.8549160    -0.0140189
 0.8617361    -0.0132627
 0.8685528    -0.0124758
 0.8753661    -0.0116584
 0.8821758    -0.0108109
 0.8889819    -0.0099339
 0.8957842    -0.0090275
 0.9025838    -0.0080934
 0.9093833    -0.0071381
 0.9161845    -0.0061756
 0.9229838    -0.0052238
 0.9297816    -0.0042999
 0.9365803    -0.0034214
 0.9433808    -0.0026082
 0.9501857    -0.0018803
 0.9569966    -0.0012538
 0.9638147    -0.0007390
 0.9706398    -0.0003415
 0.9774645    -0.0000678
 0.9842970     0.0000764
 0.9910046     0.0000857
 0.9972576    -0.0000289
 1.0000000    -0.0001178
