...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.48, End:  16.16
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta:  20.00, Start:   0.45, End:  16.47
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta:  40.00, Start:   0.37, End:  16.97
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta:  60.00, Start:   0.24, End:  17.32
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta:  80.00, Start:   0.08, End:  17.52
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta: 100.00, Start:  -0.08, End:  17.44
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta: 120.00, Start:  -0.24, End:  17.10
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta: 140.00, Start:  -0.37, End:  16.62
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta: 160.00, Start:  -0.45, End:  16.04
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

Theta: 180.00, Start:  -0.48, End:  15.71
         0.00000000,          0.00000000
         0.05263158,          0.00000000
         0.10526316,          0.00000000
         0.15789474,          0.00000000
         0.21052632,          0.00000000
         0.26315789,          0.00000000
         0.31578947,          0.00000000
         0.36842105,          0.00000000
         0.42105263,          0.00000000
         0.47368421,          0.00000000
         0.52631579,          0.00000000
         0.57894737,          0.00000000
         0.63157895,          0.00000000
         0.68421053,          0.00000000
         0.73684211,          0.00000000
         0.78947368,          0.00000000
         0.84210526,          0.00000000
         0.89473684,          0.00000000
         0.94736842,          0.00000000
         1.00000000,          0.00000000

CDWave:          0.00000000 
Mach:          1.50000000 
Set Name: Shown 
